,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
300680.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,3.871313639,-0.115518379,-0.108849897,-0.098550675,2.568406735,-0.071437535,-0.088549155,-0.072648144,1.64833391,-0.123277203,1.490440513,-0.105607686,2.053396058,0.488286894,-0.266807922,-0.159060986,2.171381083,0.396079845,-0.006911008
300681.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,7.576228168,-0.071437535,-0.088549155,-0.072648144,16.50964642,-0.123277203,-0.083829899,-0.105607686,11.16152831,1.133479092,-0.159977973,-0.159060986,3.3633339,1.257426999,-0.006911008
300682.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,4.459245232,-0.106935246,-0.073580387,-0.084182089,6.197031038,-0.115518379,-0.108849897,-0.098550675,1.217087235,-0.071437535,-0.697882601,-0.072648144,2.994281526,-0.123277203,-0.1832881,-0.105607686,1.141540721,-0.820338436,-0.159977973,-0.159060986,2.022222491,0.066095448,-0.006911008
300683.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,5.108859343,-0.071437535,-0.088549155,-0.072648144,3.892265317,-0.123277203,-0.083829899,-0.105607686,1.988142019,-0.128984708,-0.159977973,-0.159060986,3.316035542,-0.156699819,-0.006911008
300685.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,17.66406372,-0.115518379,-0.108849897,-0.098550675,9.229083466,-0.071437535,-0.088549155,-0.072648144,4.144789233,-0.123277203,1.043684728,-0.105607686,1.255765659,-0.128984708,-0.241613911,-0.159060986,3.412905308,-0.156699819,-0.006911008
300686.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,11.2487895,-0.106935246,-0.073580387,-0.084182089,9.49543585,-0.115518379,-0.108849897,-0.098550675,7.566597518,-0.071437535,1.989749524,-0.072648144,3.51482362,-0.123277203,-0.261933475,-0.105607686,2.259012828,-0.009132121,-0.159977973,-0.159060986,2.494781019,0.420170299,-0.006911008
300687.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,4.986857578,-0.071437535,-0.088549155,-0.072648144,4.281316281,-0.123277203,-0.083829899,-0.105607686,4.63258446,-0.013844985,-0.159977973,-0.159060986,4.852943,0.897234312,-0.006911008
300688.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,0.209117211,-0.071437535,-0.088549155,-0.072648144,3.150504738,-0.123277203,-0.083829899,-0.105607686,0.247823069,-0.563181437,1.036846261,-0.159060986,3.424443047,0.06608197,1.432839152
300689.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,1.747162093,-0.071437535,-0.088549155,-0.072648144,1.78344938,-0.123277203,-0.083829899,-0.105607686,1.640715015,-0.128984708,1.030309464,-0.159060986,2.288785894,-0.156699819,1.630609055
300690.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,1.507266016,-0.115518379,-0.108849897,-0.098550675,2.506811172,-0.071437535,-0.088549155,-0.072648144,3.801717445,-0.123277203,3.409548938,-0.105607686,4.860093068,-0.128984708,-0.372501929,-0.159060986,4.231298536,-0.156699819,-0.006911008
300691.SZ,-0.105390914,-0.119141732,-0.122645924,-0.136658674,-0.110087501,-0.118764937,-0.121988831,-0.172651535,-0.106935246,-0.073580387,-0.084182089,-0.176614863,-0.115518379,-0.108849897,-0.098550675,0.731283351,-0.071437535,-0.088549155,-0.072648144,2.033920969,-0.123277203,-0.083829899,-0.105607686,2.308041811,-0.128984708,-0.159977973,-0.159060986,2.81449932,0.119914857,-0.006911008
600000.SH,-3.323239877,0.941637129,-0.234007496,2.581406332,2.170265547,1.705945316,0.274894173,3.044942421,1.197225548,1.720491708,2.468194907,2.603953665,1.133648003,3.368207829,4.211222097,3.82520142,-1.330056106,-0.448720769,1.015775673,2.409155819,0.797997125,2.027791881,2.631367233,3.145057764,0.801123059,0.172387606,0.862260543,0.349097741,0.481506873,0.264742742
600004.SH,0.436742662,0.579162712,1.019539737,1.172671023,0.308005276,0.597644918,0.899057632,1.259812652,0.39897215,0.829454107,1.160729144,1.328796758,0.4476428,0.863638934,1.241408357,1.547123676,0.500050158,0.937839583,1.27242054,1.763324531,0.581018494,1.024248516,1.473699816,1.814031247,0.547484188,1.001662838,1.475000937,1.794122218,0.570709659,-0.140874475
600006.SH,0.495623196,0.78964242,1.087593572,1.210381907,0.319750383,0.486050145,0.520999476,0.838329374,-0.072890853,0.027558884,-0.127665264,-0.131695998,-0.271367751,0.007718143,-0.039151291,-0.000873582,0.075193504,0.300307775,0.422691825,0.18612427,0.282741451,0.432393137,0.636869059,0.629226528,0.120467995,0.355142067,0.309243404,0.312620833,0.046509388,-0.053807824
600007.SH,0.12389377,0.29763276,-0.165019787,0.188527866,-0.117028796,0.052292758,0.31524224,0.458547584,0.279353164,0.597112949,0.865650316,0.997236479,0.301257837,0.632645127,0.900675622,0.780643564,0.391353601,0.759887818,1.154468688,1.309742999,0.366122436,0.752972675,1.124214749,1.413841452,0.409188759,0.827513493,1.194728921,1.4190168,0.282324357,-0.118338047
600008.SH,0.026509008,0.248938609,0.596660803,1.150210425,0.162655865,0.370051741,0.596790483,1.155144539,0.045179926,0.307948865,0.463110294,1.223323496,0.056093137,0.227054342,0.462448382,1.210274132,-0.024740784,0.214038854,0.412923332,1.194249377,0.02192821,0.339126696,0.375001135,0.778317936,0.113987724,0.296896688,0.507801128,0.736208715,0.041749199,-0.060674871
600009.SH,0.343699543,0.630738019,1.012105585,1.361547512,0.446309415,0.753874696,1.121609356,1.359285376,0.449715584,0.684866817,1.034303741,1.435451846,0.647744052,0.929700302,1.458574334,1.679051507,0.574318584,0.912915725,1.300535608,1.726278021,0.7300445,1.033675487,1.515829447,1.915889574,0.653110343,1.115875337,1.577214212,1.831168552,0.6674683,-0.100563679
600010.SH,0.085526968,0.390403281,0.444181386,0.157374077,-0.010970884,0.268395336,0.573428173,0.367417376,-0.12005582,-0.087056194,-0.068880776,0.113455748,-0.006431704,-0.009716379,0.058055837,0.004066479,-0.107457945,-0.05499731,-0.095769154,-0.058418592,-0.102159352,-0.488196712,-0.747108058,-1.488952139,-0.332403649,-0.112318435,-0.034381206,-0.07880142,-0.092672508,-0.021160544
600011.SH,0.295548633,0.613529623,0.953693107,0.968497166,-0.08647269,0.144391973,0.208405183,0.141866311,0.219745012,0.534686643,1.080320837,1.343663866,0.683925382,1.484041336,2.230163667,2.326981118,0.779523968,1.313630509,1.954337644,1.95952076,1.101074122,1.707455146,2.47782566,2.438468478,0.63924902,0.904553155,1.341744431,1.209324279,-0.070319919,0.090151291
600012.SH,0.501303217,0.87273656,1.361673498,1.711459297,0.552447326,0.995825795,1.441088301,1.75960687,0.402584159,0.777539328,1.146884754,1.412101734,0.465749916,0.906205879,1.265279538,1.544937535,1.83619751,0.792577318,1.228880748,1.435263247,0.231203892,0.775524681,1.152913555,1.470975705,0.456822202,0.753970396,1.082886471,1.417805052,0.490641622,-0.10727768
600015.SH,3.425451667,3.223804555,1.666848634,2.962499263,0.721045954,1.450449301,1.992554779,2.50137081,0.32538119,1.849292698,2.87951685,2.617129562,0.539961008,2.648152954,0.997023313,2.241298558,-0.11372669,-1.524567076,1.271073962,2.041290813,0.909268724,1.66925326,2.289981944,2.169444788,-0.440826222,1.824660252,1.67238838,2.999729934,0.962810382,0.548364048
600016.SH,0.947250447,1.848534338,1.705935058,2.236813139,1.266499076,1.152775339,2.299983224,3.155945762,0.193139424,1.666004519,2.52604538,3.106155138,1.464532667,2.044595238,2.783238234,2.800473457,1.057594496,2.16978916,2.512530212,3.173548201,0.768312708,1.325146844,1.889942347,2.052437346,1.13513652,2.549826528,2.61819686,3.540327813,0.251753927,-1.410259108
600017.SH,0.335449992,0.62947011,0.898046564,1.153096561,0.255952758,0.562207371,0.961209871,0.93699853,0.232270679,0.586483571,0.861743071,1.107009762,0.214007383,0.545077673,0.827489641,1.023847583,0.209698072,0.507795272,0.709986825,0.644629201,0.093336677,0.215610652,0.354122992,0.243855535,-0.002707524,0.065248569,0.145271639,0.044235816,0.018536026,-0.035382585
600018.SH,0.40548262,0.96056472,1.45353255,1.981276131,0.386676531,0.711504988,1.048516175,1.293818678,0.147696479,0.546822985,0.88806315,1.233611363,0.20597845,0.610781176,0.953487474,1.262937346,0.299703979,0.64727893,1.108376766,1.55358462,0.251874636,0.600888179,0.898885932,1.333296692,0.150276754,0.530665823,0.70334567,1.298178811,0.114210315,-0.064354153
600019.SH,0.557070828,1.105175035,1.417612223,1.685612497,0.359435574,0.530694532,0.682749007,0.772941932,0.087846089,1.29970826,1.399394731,1.182566804,0.107846647,0.352850013,0.416366631,0.536589937,0.126645018,0.384950248,0.639577195,0.630145613,0.130497182,0.273308197,0.12063619,-0.069962824,0.150217105,0.341368806,0.58097782,0.928849749,0.266080324,-0.07474745
600020.SH,0.480656864,0.807911868,0.013375899,1.075077167,0.115024249,0.276212005,0.555149391,0.437456622,0.096289566,0.266168682,0.525084487,0.880144845,-0.103289136,0.289219359,0.4835714,0.645593766,0.264839748,0.572225417,0.982875378,1.486540978,0.300492711,1.232842044,1.750263363,1.652262786,0.158235465,-0.053485384,0.334041332,0.518817355,0.637989724,-0.064513558
600021.SH,-0.317915615,-0.113770202,-0.150101089,0.250763128,0.207435481,0.1764718,0.2199552,0.843785477,0.504751867,0.819024527,1.352071244,1.736292331,0.437457852,0.857381016,1.602903469,1.962304806,0.450008605,0.884418407,0.901622143,1.825727543,0.387868905,0.963964144,1.248089464,1.680093745,0.384511147,0.654865354,0.91166333,0.969533975,-0.083923813,-0.16401567
600022.SH,0.193762148,0.427987284,-0.095072835,0.070093703,0.047294142,0.119302952,0.128792091,-0.028965192,-0.546746969,-1.087351482,-1.983425012,-4.104471841,-0.090970778,-0.271563101,-0.1304985,0.200179716,-0.48206121,-0.963633286,-1.223689604,-1.70999413,-0.351501291,-0.053581883,-0.795975664,-0.043120285,-0.382270863,-0.129134765,-0.049339255,-0.652630839,0.280630061,0.597315095
600023.SH,-0.105390914,-0.119141732,-0.122645924,1.345602091,-0.110087501,-0.118764937,-0.121988831,0.956496038,-0.106935246,-0.073580387,-0.084182089,1.720366046,-0.111846377,1.622587245,-0.096909614,2.582073966,0.657887726,0.951833986,1.656230352,1.824139536,0.345332137,1.037902848,1.448189883,1.69871528,0.304835821,0.929434392,1.253580899,1.339165778,0.121560357,-0.12696853
600026.SH,0.37188277,0.649516265,0.904714075,0.996078195,0.177480693,0.3189586,0.401847981,0.458062785,-0.447038968,-0.504020358,-0.675104647,-0.127018042,-0.504039739,-0.721067167,-0.82663573,-1.6060072,0.074697372,0.000627757,0.07484167,0.135748559,-0.05716422,0.078903865,0.318722689,-0.023370889,0.016999511,0.81262247,1.120045228,0.920294669,0.239815772,-0.113437341
600027.SH,-0.107246196,-0.148337537,-0.456701777,-0.012068012,-0.399595862,-0.038307468,-0.075388975,-0.101865939,0.179870266,0.198669641,0.299749438,0.919681919,0.638342663,1.2272866,2.115205411,2.557889113,0.67469221,1.452001528,2.128174335,2.688013088,0.723598358,1.329679199,2.400457622,2.628200629,0.473897327,0.652707814,0.906714698,0.747429409,-0.206362604,-0.155362873
600028.SH,0.227152522,1.030173216,1.566892267,2.104722735,0.48032001,1.082838754,1.623866342,1.970384835,-0.052114889,0.256415597,0.806059898,1.490447991,0.362714562,0.636655309,1.034079746,1.454899529,-0.011797549,0.414474386,0.900486859,0.79879011,-0.274459884,0.140939232,0.191612079,0.429963283,0.026018177,0.345670094,0.425796518,0.781431317,0.127361766,-0.071687059
600029.SH,1.784320748,2.358340362,5.183066626,5.027704723,0.325679977,1.083476624,2.345343308,2.020450104,-0.0566282,0.027304655,0.907585142,0.867099758,-0.067372403,0.004206429,0.872117117,0.5915816,-0.263993211,-0.508077573,0.367359618,0.553910303,0.786461938,1.240265722,1.64818829,1.255472952,0.923048368,0.921146741,1.987601837,1.463675352,0.35412167,-0.15776216
600030.SH,0.236551494,-0.282613569,0.006213456,1.818808465,-0.172429256,0.610019512,0.617772931,2.182285507,0.268596009,0.414839372,0.548101217,0.45502266,-0.020322188,0.129604935,0.385599943,0.760989352,0.41585348,0.860272485,1.333217861,1.900581697,0.752191156,2.503348857,2.407587678,2.520223411,-0.46204242,-0.611905727,0.018810087,0.109735945,0.034748251,0.845251171
600031.SH,2.042058042,4.297783559,5.863861149,7.105415455,3.059315006,5.443965536,6.546093259,7.059620971,1.678436597,2.924871347,3.305147277,3.237311241,0.801201019,1.345246022,1.42608598,1.380655033,0.460394922,0.692789657,0.765321511,0.225131108,-0.118134522,0.057994181,-0.137731293,-0.043986032,-0.013489817,-0.018505384,-0.000885231,0.002480378,0.402357999,-0.031876143
600033.SH,0.39562889,0.554703397,0.903276238,0.843814712,0.191689223,0.381128872,0.628202988,0.655197722,0.189514305,0.384625939,0.563285845,0.588504606,0.199131942,0.469346501,0.755692768,0.842050339,0.204488073,0.492343678,0.810219789,0.880148087,0.195790517,0.466766997,0.699956873,0.766196799,0.175802009,0.42427654,0.874139545,0.901472027,0.247165201,-0.073716586
600035.SH,0.73369775,1.106256941,1.549582151,1.789435861,0.488002398,0.800262617,1.075687531,1.087492781,0.288291398,0.524705332,0.766783314,0.645789912,0.251604962,0.482468508,0.81858413,0.864978385,0.267541757,0.423473338,0.922756435,0.846154563,0.781162307,0.864209922,1.253743967,1.290183531,0.321754269,0.563363142,0.859934371,1.037842427,0.399895206,-0.088060434
600036.SH,0.538050193,1.265674297,2.106928661,2.710343505,0.833717624,2.479046025,2.801416588,3.364139656,1.080597158,2.997492471,2.469990307,3.571553449,1.138671565,0.047100016,2.581932344,2.573491818,1.416493818,4.220132753,3.022703544,3.056521507,0.896420523,1.294860787,2.12486831,2.610633295,-1.002207879,-0.144435628,1.102027333,0.873371033,1.065962708,2.782624495
600037.SH,0.190406163,0.371538848,0.87897131,0.932950721,0.003065142,0.253352911,0.511675063,0.578185577,0.038985571,0.277209355,0.52604084,0.655525058,0.101757317,0.385724459,0.720956157,0.867233414,0.1420061,0.417333763,0.63681631,1.277636387,0.287021663,0.561280363,0.815331127,1.326192625,0.380265136,0.620907626,0.798324644,0.94436158,0.346046987,-0.068354601
600038.SH,-0.132547855,0.210250246,0.396363677,1.077089217,0.032915912,0.220996227,0.543248097,0.872991116,0.08798651,0.412105804,0.620736289,0.923869322,-0.07859597,0.290310084,0.634384474,0.654415425,0.072612307,0.196499251,0.317703076,0.603289753,0.035711927,0.419019324,0.649331884,0.968113044,0.509758409,0.338961748,0.570279421,0.708476519,0.1187179,0.068991338
600039.SH,0.072207906,-0.023507138,0.209879797,1.354248507,0.430046559,0.733699329,1.019031033,1.844199425,0.294527226,1.172217066,1.996266166,2.504047398,0.313683912,0.755210476,1.370718982,1.493320004,-0.193512808,1.036344273,1.156942232,1.480830306,0.08633939,0.388444592,0.560987855,1.538984343,0.094402415,0.366675531,0.721006927,1.27800782,0.009919007,-0.070828599
600048.SH,-0.47375724,-0.200723107,0.851778594,2.283897212,0.580218892,1.763473682,1.726524369,2.565371173,0.386175507,0.869629834,1.544266095,2.862690132,0.214867761,1.020428933,1.01742091,2.937340706,-0.11352525,0.852204075,1.43263217,2.833787398,0.353698344,1.121144315,1.440177943,2.562903166,0.386358575,0.990257637,1.300158842,2.108940876,0.183742093,0.842967368
600050.SH,-0.082716542,-0.00354397,0.089213142,0.0728342,-0.192417481,0.060446143,0.113739881,0.092475629,-0.017436376,0.116556381,0.253648134,0.271271269,0.014025765,0.273271198,0.458620816,0.504020644,0.154627162,0.301341848,0.531575707,0.544189285,0.063548348,0.262986173,0.304433194,0.387704335,-0.145812943,-0.071826015,-0.109596872,-0.211581805,-0.112084796,-0.149641602
600051.SH,0.761865904,0.788502971,0.995452886,1.415714924,1.000984013,0.864730334,1.814597833,1.664559862,0.007189267,0.146898081,-0.314406609,0.03970562,-0.174885065,-0.122341779,-0.160468627,0.214664651,0.314956106,0.896974646,0.809563027,0.885120036,0.802087533,0.740805171,0.81594743,0.845365877,-0.015900579,0.233953336,0.704204147,1.180742002,-0.020347892,-0.063949046
600052.SH,-0.544520266,1.006075795,0.642451701,0.550214174,-0.282998403,1.176035816,1.145442181,1.595910098,0.011280045,-0.463009851,-0.251636882,0.23647682,0.108544393,0.26508403,-0.005308362,0.361298144,-0.674262226,-1.080135795,2.939389723,1.264352512,-0.663945388,-0.569822171,-1.011695072,-5.359408361,-0.075999607,4.062078761,3.573962939,2.943053652,0.03177839,-0.406375855
600053.SH,-5.265077638,-4.72693137,-4.606543767,-0.055714827,0.702066884,0.371364593,0.330559523,0.203899749,-0.215007005,-0.099627585,-0.156304231,-0.065712886,-0.092168099,0.055963037,0.170161228,0.369130545,0.079097165,0.200800507,0.533695662,1.028956399,0.007049833,0.322758453,0.33592648,3.675856493,0.337335418,1.782173035,2.921800526,5.758418825,0.302309147,-0.20846379
600054.SH,-0.163248686,0.965616626,1.968892635,2.16873454,-0.121139533,1.124827924,2.063339768,1.962118886,-0.108255714,1.049422608,1.907620528,1.604834432,-0.108914644,0.418573813,0.906834495,0.788990784,0.04756978,0.722473405,1.3657976,1.226051145,0.018506952,0.70621456,1.523769883,1.521730719,0.290152357,0.731983138,1.335303823,1.218906074,0.1448588,-0.085479803
600055.SH,0.110934445,0.192713234,0.391773509,0.812666938,0.186221688,0.416243652,0.616290014,0.736409309,-0.006194147,0.406481405,0.420039438,0.565581367,-0.067239592,0.26300686,0.304495395,0.767403229,-0.436252601,0.169173321,0.232382884,0.381319719,-0.557107068,0.346337209,0.425453087,0.645595915,-0.012194207,0.321890127,0.387072433,0.623669166,0.068690542,-0.033825524
600056.SH,0.55045787,0.67966689,1.238016962,1.551843335,0.774626772,1.325399284,1.643197521,2.280471002,0.850178511,2.012035111,2.484084795,2.625634544,0.842967116,1.460896125,0.65916663,1.792524373,0.584711735,1.03129306,1.416885024,1.42059357,0.48861061,0.933014881,1.317405868,1.503516878,0.729038593,1.314861905,1.804794879,2.07012968,0.695332344,-0.134405143
600057.SH,20.49355822,0.001588476,0.163680542,6.070561657,3.456464427,6.721055564,3.15845049,-2.787942777,-2.73906345,-1.344668717,-0.97683956,0.264511635,-0.030484159,-0.636083357,-0.428208367,1.460202528,0.488184544,1.293786646,1.40812093,1.523243347,0.153877823,0.246826368,0.31076777,1.180358407,-0.219373797,0.155007144,0.648435963,0.737481906,-0.093233969,-0.140355643
600058.SH,0.58634884,0.51922931,0.897577935,0.625782186,-0.005827454,0.862114722,0.819390674,0.562691284,0.986444086,0.02379839,0.245280145,-0.598120933,-0.274137514,-0.376608623,-1.171540287,-0.068795807,-0.474909067,-0.394726404,0.280596067,0.306404122,-0.162739154,-0.468249983,-1.704586279,-8.181743596,0.471299298,0.959279105,0.549979351,0.797434234,-0.140190487,-0.642570992
600059.SH,0.314263036,0.355322063,0.525842115,0.798537455,0.308280667,0.488691157,0.73665013,0.915660546,0.354061603,0.552350407,0.696144835,0.961328534,0.35566838,0.534215608,0.593132501,0.664026361,0.276686313,0.315568096,0.240473949,0.799834343,0.291530535,0.214334444,0.322487817,0.515936369,0.342856189,0.403506546,0.43550792,0.442504852,0.327797905,0.941604789
